hotel,is_canceled,lead_time,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,previous_cancellations,previous_bookings_not_canceled,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status
Resort Hotel,0,59,May,1,4,2,2,0,0,0,C,0,No Deposit,0,Transient,132,1,1,Check-Out
Resort Hotel,0,93,May,1,3,2,0,0,0,0,A,0,No Deposit,0,Transient,49.5,0,0,Check-Out
Resort Hotel,0,0,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,70.95,0,0,Check-Out
Resort Hotel,0,193,May,2,5,2,0,0,0,0,A,1,No Deposit,0,Contract,68.95,0,0,Check-Out
Resort Hotel,0,292,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Contract,72.95,0,0,Check-Out
Resort Hotel,0,117,May,4,10,1,0,0,0,0,A,0,No Deposit,0,Contract,50.2,0,0,Check-Out
Resort Hotel,0,117,May,4,10,1,0,0,0,0,A,1,No Deposit,0,Contract,48.2,0,0,Check-Out
Resort Hotel,0,120,May,1,4,2,0,0,0,0,D,0,No Deposit,0,Transient,56,0,0,Check-Out
Resort Hotel,0,120,May,1,4,2,0,0,0,0,D,0,No Deposit,0,Transient,54,0,0,Check-Out
Resort Hotel,0,163,May,2,5,2,0,0,0,0,E,0,No Deposit,0,Transient,62.1,0,0,Check-Out
Resort Hotel,0,0,May,1,1,2,0,0,0,0,A,0,No Deposit,0,Transient,95,0,1,Check-Out
Resort Hotel,0,103,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,48,0,1,Check-Out
Resort Hotel,0,7,May,1,0,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,100,0,1,Check-Out
Resort Hotel,0,83,May,2,5,2,0,0,0,0,D,0,No Deposit,0,Contract,50.85,0,0,Check-Out
Resort Hotel,0,7,May,1,0,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,100,0,1,Check-Out
Resort Hotel,0,153,May,1,2,2,0,0,0,0,C,0,No Deposit,0,Transient,43.2,0,1,Check-Out
Resort Hotel,0,3,May,1,0,2,0,0,0,0,A,0,No Deposit,0,Transient,78.25,1,1,Check-Out
Resort Hotel,0,3,May,1,0,1,0,0,0,0,A,0,No Deposit,0,Transient,67.5,0,1,Check-Out
Resort Hotel,0,286,May,1,3,2,0,0,0,0,E,0,No Deposit,0,Contract,78.95,0,1,Check-Out
Resort Hotel,0,26,May,1,0,2,2,0,0,0,G,0,No Deposit,0,Transient,177,1,0,Check-Out
Resort Hotel,0,286,May,1,3,2,0,0,0,0,E,1,No Deposit,0,Contract,80.45,0,1,Check-Out
Resort Hotel,0,286,May,1,3,2,0,0,0,0,E,1,No Deposit,0,Contract,78.95,0,1,Check-Out
Resort Hotel,0,67,May,1,4,2,0,0,0,0,G,2,No Deposit,0,Transient,160,0,0,Check-Out
Resort Hotel,0,0,May,1,0,2,1,0,0,0,A,0,No Deposit,0,Transient,93,0,0,Check-Out
Resort Hotel,0,286,May,1,3,2,0,0,0,0,E,2,No Deposit,0,Contract,78.95,0,1,Check-Out
Resort Hotel,0,83,May,1,4,1,0,0,0,0,D,1,No Deposit,0,Transient,74,0,1,Check-Out
Resort Hotel,0,0,May,1,0,2,0,0,0,0,A,0,No Deposit,0,Transient,75,0,0,Check-Out
Resort Hotel,0,59,May,1,1,1,0,0,0,0,D,3,No Deposit,0,Transient-Party,57,1,0,Check-Out
Resort Hotel,0,94,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,76,0,0,Check-Out
Resort Hotel,0,3,May,1,0,1,0,0,0,0,A,1,No Deposit,0,Transient-Party,50,0,0,Check-Out
Resort Hotel,0,275,May,5,10,2,0,0,0,0,I,1,No Deposit,0,Contract,0,0,1,Check-Out
Resort Hotel,0,74,May,3,5,2,0,0,0,0,I,1,No Deposit,0,Contract,0,0,2,Check-Out
Resort Hotel,0,208,May,0,0,2,0,0,0,0,I,0,No Deposit,0,Contract,0,0,1,Check-Out
Resort Hotel,0,112,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,43.2,0,0,Check-Out
Resort Hotel,0,243,May,2,5,1,0,0,0,0,A,0,No Deposit,0,Transient,36.2,0,2,Check-Out
Resort Hotel,0,205,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,78.5,0,2,Check-Out
Resort Hotel,0,205,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,78.5,0,2,Check-Out
Resort Hotel,0,130,May,2,5,2,0,0,0,0,E,0,No Deposit,0,Transient,152,1,1,Check-Out
Resort Hotel,0,329,May,6,12,2,0,0,0,0,D,0,No Deposit,0,Transient,67.5,0,1,Check-Out
Resort Hotel,0,126,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Contract,49.2,0,0,Check-Out
Resort Hotel,0,181,May,2,5,2,0,0,0,0,D,0,No Deposit,0,Contract,52.85,0,1,Check-Out
Resort Hotel,0,118,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Contract,42.95,0,1,Check-Out
Resort Hotel,0,118,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Contract,42.95,0,1,Check-Out
Resort Hotel,0,208,May,2,5,2,0,0,0,0,F,0,No Deposit,0,Contract,70.85,0,0,Check-Out
Resort Hotel,0,200,May,2,5,2,0,0,0,0,D,0,No Deposit,0,Contract,50.85,0,1,Check-Out
Resort Hotel,0,5,May,1,0,1,0,0,0,0,C,0,No Deposit,0,Transient,67,1,0,Check-Out
Resort Hotel,0,147,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,70.4,0,0,Check-Out
Resort Hotel,0,97,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,85.59,0,0,Check-Out
Resort Hotel,0,104,May,1,0,2,0,0,0,0,H,0,No Deposit,0,Transient-Party,62,0,0,Check-Out
Resort Hotel,0,118,May,1,0,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,62,0,0,Check-Out
Resort Hotel,0,118,May,1,0,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,62,0,0,Check-Out
Resort Hotel,0,104,May,1,0,2,0,0,0,0,E,0,No Deposit,0,Transient-Party,62,0,0,Check-Out
Resort Hotel,0,118,May,1,0,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,62,0,0,Check-Out
Resort Hotel,0,118,May,1,0,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,62,0,0,Check-Out
Resort Hotel,0,7,May,1,0,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,76,0,0,Check-Out
Resort Hotel,0,108,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,68.95,0,0,Check-Out
Resort Hotel,0,0,May,1,0,2,0,0,0,0,C,0,No Deposit,0,Transient-Party,60,0,1,Check-Out
Resort Hotel,0,222,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,42.95,0,1,Check-Out
Resort Hotel,0,126,May,2,5,2,0,0,0,0,E,0,No Deposit,0,Transient,66.8,0,0,Check-Out
Resort Hotel,0,4,May,1,0,2,1,0,0,0,A,1,No Deposit,0,Transient,75,0,1,Check-Out
Resort Hotel,0,219,May,4,6,2,0,0,0,0,E,0,No Deposit,0,Transient,90.1,0,1,Check-Out
Resort Hotel,0,195,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,115,0,1,Check-Out
Resort Hotel,0,154,May,2,5,2,0,0,0,0,A,2,No Deposit,0,Transient,43.2,0,0,Check-Out
Resort Hotel,0,0,May,2,1,2,0,0,0,0,H,0,No Deposit,0,Transient,165.33,1,0,Check-Out
Resort Hotel,0,118,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,43.2,0,0,Check-Out
Resort Hotel,0,213,May,0,0,2,0,0,0,0,I,0,No Deposit,0,Transient,0,0,1,Check-Out
Resort Hotel,0,126,May,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,54,0,0,Check-Out
Resort Hotel,0,62,May,2,5,2,0,0,0,0,G,0,No Deposit,0,Transient,132,0,1,Check-Out
Resort Hotel,0,89,May,2,2,2,0,0,0,0,F,0,No Deposit,0,Transient,100,0,1,Check-Out
Resort Hotel,0,103,May,2,5,2,0,0,0,0,E,3,No Deposit,0,Transient,89.1,0,0,Check-Out
Resort Hotel,0,98,May,2,4,2,0,0,0,0,E,0,No Deposit,0,Transient,72,0,0,Check-Out
Resort Hotel,0,303,May,4,8,2,0,0,0,0,A,0,No Deposit,0,Contract,70.95,0,0,Check-Out
Resort Hotel,0,87,May,2,1,2,0,0,0,0,E,1,No Deposit,0,Transient,94,0,0,Check-Out
Resort Hotel,0,130,May,2,2,2,0,0,0,0,A,2,No Deposit,0,Transient,86.25,0,2,Check-Out
Resort Hotel,0,72,May,2,5,2,0,1,0,0,C,2,No Deposit,0,Transient,151.14,0,0,Check-Out
Resort Hotel,0,72,May,2,5,2,0,1,0,0,C,2,No Deposit,0,Transient,152,0,1,Check-Out
Resort Hotel,0,302,May,2,5,2,0,0,0,0,B,0,No Deposit,0,Transient,48,0,0,Check-Out
Resort Hotel,0,194,May,3,6,2,0,0,0,0,A,0,No Deposit,0,Transient,43.2,0,0,Check-Out
Resort Hotel,0,142,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,43.2,0,0,Check-Out
Resort Hotel,0,95,May,4,6,2,0,0,0,0,D,2,No Deposit,0,Transient,79.85,0,0,Check-Out
Resort Hotel,0,127,May,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,56,0,0,Check-Out
Resort Hotel,0,79,May,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,80,0,1,Check-Out
Resort Hotel,0,95,May,2,5,2,0,0,0,0,E,0,No Deposit,0,Transient,74,0,0,Check-Out
Resort Hotel,0,95,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,48,0,0,Check-Out
Resort Hotel,0,15,May,1,1,2,0,0,0,0,A,0,No Deposit,0,Transient,92,1,0,Check-Out
Resort Hotel,0,11,May,0,1,1,0,0,0,0,D,0,No Deposit,0,Transient,58,1,1,Check-Out
Resort Hotel,0,18,May,0,1,1,0,0,0,0,C,0,No Deposit,0,Transient,45,0,0,Check-Out
Resort Hotel,0,0,May,0,1,2,0,0,0,0,H,0,No Deposit,0,Transient,162,1,0,Check-Out
Resort Hotel,0,25,May,0,1,2,0,0,0,0,D,0,No Deposit,0,Transient,76,0,1,Check-Out
Resort Hotel,0,1,May,0,1,1,0,0,0,0,A,0,No Deposit,0,Transient,67,1,0,Check-Out
Resort Hotel,0,68,May,2,5,2,0,0,0,0,F,0,No Deposit,0,Group,120,0,2,Check-Out
Resort Hotel,0,0,May,0,1,1,0,0,0,0,A,0,No Deposit,0,Transient,85,0,0,Check-Out
Resort Hotel,0,2,May,0,1,1,0,0,0,0,A,0,No Deposit,0,Group,42,0,0,Check-Out
Resort Hotel,0,8,May,0,1,1,0,0,0,0,E,0,No Deposit,0,Transient,72,0,1,Check-Out
Resort Hotel,0,1,May,0,1,1,0,0,0,0,E,0,No Deposit,0,Transient,80,0,0,Check-Out
Resort Hotel,0,25,May,0,1,1,0,0,0,0,G,0,No Deposit,0,Transient,0,1,2,Check-Out
Resort Hotel,0,33,August,1,2,2,0,0,0,1,E,10,No Deposit,0,Transient-Party,270,1,4,Check-Out
Resort Hotel,0,153,May,0,1,2,0,0,0,0,D,0,No Deposit,0,Transient,62,0,0,Check-Out
Resort Hotel,0,133,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,78.5,0,1,Check-Out
Resort Hotel,0,98,May,2,5,2,0,0,0,0,E,0,No Deposit,0,Transient,72,0,0,Check-Out
Resort Hotel,0,105,May,3,6,2,0,0,0,0,E,0,No Deposit,0,Transient,84.12,0,1,Check-Out
Resort Hotel,0,0,May,0,1,2,0,0,0,0,D,0,No Deposit,0,Transient,112,1,0,Check-Out
Resort Hotel,0,11,May,2,4,2,0,0,0,0,C,0,No Deposit,0,Transient,72.67,0,1,Check-Out
Resort Hotel,0,107,May,2,2,2,0,0,0,0,A,1,No Deposit,0,Transient,47.5,0,1,Check-Out
Resort Hotel,0,168,May,3,6,2,0,0,0,0,E,0,No Deposit,0,Transient,84.45,0,0,Check-Out
Resort Hotel,0,1,May,0,1,2,0,0,0,0,D,0,No Deposit,0,Transient,97,1,1,Check-Out
Resort Hotel,0,255,May,2,5,2,0,0,0,0,E,0,No Deposit,0,Transient,83,0,1,Check-Out
Resort Hotel,0,9,May,1,1,2,0,0,0,0,D,0,No Deposit,0,Transient,94.5,1,2,Check-Out
Resort Hotel,0,87,May,2,2,2,0,0,0,0,E,0,No Deposit,0,Transient,94,0,2,Check-Out
Resort Hotel,0,3,May,1,1,2,0,0,0,0,A,0,No Deposit,0,Transient,87,1,1,Check-Out
Resort Hotel,0,239,May,2,4,2,0,0,0,0,E,1,No Deposit,0,Transient,101.28,0,0,Check-Out
Resort Hotel,0,131,May,4,6,2,0,0,0,0,C,0,No Deposit,0,Transient,43.2,0,0,Check-Out
Resort Hotel,0,93,May,4,10,2,0,0,0,0,C,1,No Deposit,0,Transient,88.2,0,0,Check-Out
Resort Hotel,0,2,May,2,1,2,0,0,0,0,A,0,No Deposit,0,Transient,72,0,1,Check-Out
Resort Hotel,0,5,May,2,1,1,0,0,0,0,A,0,No Deposit,0,Transient,63.9,0,0,Check-Out
Resort Hotel,0,33,May,0,1,3,1,0,0,0,H,1,No Deposit,0,Transient,180,0,1,Check-Out
Resort Hotel,0,5,May,1,1,2,0,0,0,0,A,0,No Deposit,0,Transient,72,0,2,Check-Out
Resort Hotel,0,93,May,2,5,2,0,0,0,0,E,1,No Deposit,0,Transient-Party,177,1,0,Check-Out
Resort Hotel,0,93,May,2,5,2,0,0,0,0,E,1,No Deposit,0,Transient-Party,170,0,0,Check-Out
Resort Hotel,0,101,May,2,5,2,0,0,0,0,C,0,No Deposit,0,Transient,80,0,0,Check-Out
Resort Hotel,0,26,May,0,1,2,1,0,0,0,G,0,No Deposit,0,Transient,160,0,1,Check-Out
Resort Hotel,0,283,May,3,7,2,0,0,0,0,A,1,No Deposit,0,Contract,40.95,0,1,Check-Out
Resort Hotel,0,358,May,4,10,2,0,0,0,0,D,0,No Deposit,0,Contract,78.85,0,1,Check-Out
Resort Hotel,0,110,May,2,2,3,0,0,0,0,D,0,No Deposit,0,Transient,104.94,0,1,Check-Out
Resort Hotel,0,128,May,2,5,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,48.2,0,1,Check-Out
Resort Hotel,0,219,May,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,80.85,0,0,Check-Out
Resort Hotel,0,128,May,2,5,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,50.2,0,1,Check-Out
Resort Hotel,0,132,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,40.95,0,0,Check-Out
Resort Hotel,0,117,May,3,7,2,0,0,0,0,D,0,No Deposit,0,Transient,57.85,1,0,Check-Out
Resort Hotel,0,114,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,70.95,0,0,Check-Out
Resort Hotel,0,42,May,2,2,2,1,0,0,0,G,1,No Deposit,0,Transient,176,1,0,Check-Out
Resort Hotel,0,105,May,2,5,2,0,0,0,0,D,0,No Deposit,0,Contract,52.85,0,1,Check-Out
Resort Hotel,0,104,May,3,7,2,0,0,0,0,D,1,No Deposit,0,Contract,80.85,0,0,Check-Out
Resort Hotel,0,117,May,3,7,2,0,0,0,0,D,0,No Deposit,0,Transient,78.85,0,2,Check-Out
Resort Hotel,0,105,May,2,5,2,0,0,0,0,D,0,No Deposit,0,Contract,52.85,0,1,Check-Out
Resort Hotel,0,13,May,0,1,2,0,0,0,0,D,0,No Deposit,0,Transient,60,0,1,Check-Out
Resort Hotel,0,114,May,4,8,2,0,0,0,0,D,0,No Deposit,0,Contract,52.85,0,2,Check-Out
Resort Hotel,0,128,May,2,5,1,0,0,0,0,A,0,No Deposit,0,Transient,34.2,0,0,Check-Out
Resort Hotel,0,128,May,2,5,2,0,0,0,0,E,1,No Deposit,0,Transient,88.85,0,0,Check-Out
Resort Hotel,0,91,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Contract,40.95,0,0,Check-Out
Resort Hotel,0,287,May,3,7,2,0,0,0,0,E,0,No Deposit,0,Transient,64.1,0,0,Check-Out
Resort Hotel,0,99,May,4,10,2,0,0,0,0,D,0,No Deposit,0,Contract,82.86,0,0,Check-Out
Resort Hotel,0,192,May,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,92,1,2,Check-Out
Resort Hotel,0,26,May,0,1,1,0,0,0,0,E,0,No Deposit,0,Transient,45,0,0,Check-Out
Resort Hotel,0,26,May,0,1,1,0,0,0,0,A,0,No Deposit,0,Transient,45,0,0,Check-Out
Resort Hotel,0,6,May,0,1,1,0,0,0,0,E,0,No Deposit,0,Transient,67.5,0,0,Check-Out
Resort Hotel,0,6,May,0,1,1,0,0,0,0,E,0,No Deposit,0,Transient,82,1,1,Check-Out
Resort Hotel,0,56,May,0,1,2,0,0,0,0,D,0,No Deposit,0,Transient,62,0,0,Check-Out
Resort Hotel,0,14,May,1,2,2,0,0,0,0,F,1,No Deposit,0,Transient,145.75,1,1,Check-Out
Resort Hotel,0,2,May,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,87,1,1,Check-Out
Resort Hotel,0,0,May,0,2,1,0,0,0,0,E,0,No Deposit,0,Transient-Party,54,0,1,Check-Out
Resort Hotel,0,11,May,0,2,2,0,0,0,0,E,0,No Deposit,0,Transient,90,0,2,Check-Out
Resort Hotel,0,0,May,0,2,2,0,0,0,0,C,0,No Deposit,0,Transient-Party,45.9,0,1,Check-Out
Resort Hotel,0,2,May,0,1,2,0,0,0,0,H,0,No Deposit,0,Transient,72,0,2,Check-Out
Resort Hotel,0,0,May,0,2,2,0,0,0,0,C,0,No Deposit,0,Transient-Party,54,0,1,Check-Out
Resort Hotel,0,0,May,0,2,2,0,0,0,0,E,0,No Deposit,0,Transient-Party,54,0,1,Check-Out
Resort Hotel,0,72,May,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,85,0,2,Check-Out
Resort Hotel,0,98,May,2,7,2,0,0,0,0,A,0,No Deposit,0,Transient,49.78,0,0,Check-Out
Resort Hotel,0,72,May,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,93,1,2,Check-Out
Resort Hotel,0,220,May,3,7,2,0,0,0,0,E,0,No Deposit,0,Transient,90,0,0,Check-Out
Resort Hotel,0,47,May,0,1,2,0,0,0,0,A,0,No Deposit,0,Transient,89,0,0,Check-Out
Resort Hotel,0,203,May,0,3,1,0,0,0,0,D,1,No Deposit,0,Transient-Party,60,0,2,Check-Out
Resort Hotel,0,203,May,0,3,1,0,0,0,0,D,1,No Deposit,0,Transient-Party,60,0,0,Check-Out
Resort Hotel,0,150,May,3,7,2,0,0,0,0,D,0,No Deposit,0,Transient,56,0,0,Check-Out
Resort Hotel,0,12,May,0,1,2,0,0,0,0,A,0,No Deposit,0,Transient,54,0,1,Check-Out
Resort Hotel,0,2,May,0,2,1,0,0,0,0,A,0,No Deposit,0,Transient,67.5,0,1,Check-Out
Resort Hotel,0,12,May,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,60,0,1,Check-Out
Resort Hotel,0,77,May,3,7,2,0,0,0,0,G,0,No Deposit,0,Transient,124,0,2,Check-Out
Resort Hotel,0,13,May,0,1,1,0,0,0,0,E,0,No Deposit,0,Transient,0,1,3,Check-Out
Resort Hotel,0,2,May,0,2,1,0,0,0,0,A,0,No Deposit,0,Transient,74.5,1,1,Check-Out
Resort Hotel,0,17,May,0,1,2,0,0,0,0,D,0,No Deposit,0,Transient,85,0,2,Check-Out
Resort Hotel,0,352,May,2,4,2,0,0,0,0,D,3,No Deposit,0,Transient-Party,75,0,2,Check-Out
Resort Hotel,0,216,May,3,7,2,0,0,0,0,E,0,No Deposit,0,Transient,132.3,0,2,Check-Out
Resort Hotel,0,19,May,0,1,2,0,0,0,0,D,1,No Deposit,0,Transient,117,0,1,Check-Out
Resort Hotel,0,7,May,0,1,1,0,0,0,0,A,0,No Deposit,0,Transient,42,0,0,Check-Out
Resort Hotel,0,7,May,0,2,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,49.6,0,0,Check-Out
Resort Hotel,0,7,May,0,2,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,49.6,0,0,Check-Out
Resort Hotel,0,7,May,0,2,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,49.6,0,0,Check-Out
Resort Hotel,0,7,May,0,2,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,49.6,0,0,Check-Out
Resort Hotel,0,8,May,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,60,0,1,Check-Out
Resort Hotel,0,3,May,2,2,2,0,0,0,0,A,0,No Deposit,0,Transient,72,0,2,Check-Out
Resort Hotel,0,11,May,2,2,2,2,0,0,0,G,0,No Deposit,0,Transient,132.5,0,0,Check-Out
Resort Hotel,0,18,May,0,1,2,0,0,0,0,D,0,No Deposit,0,Transient,92,1,1,Check-Out
Resort Hotel,0,2,May,2,2,1,0,0,0,0,D,0,No Deposit,0,Transient,42,0,0,Check-Out
Resort Hotel,0,156,May,4,7,2,0,0,0,0,C,0,No Deposit,0,Transient,45.2,0,0,Check-Out
Resort Hotel,0,134,May,2,5,2,0,0,0,0,E,1,No Deposit,0,Transient,83.2,0,1,Check-Out
Resort Hotel,0,114,May,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,78.85,0,0,Check-Out
Resort Hotel,0,114,May,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,78.85,0,2,Check-Out
Resort Hotel,0,114,May,2,5,1,0,0,0,0,D,0,No Deposit,0,Transient,64.85,0,2,Check-Out
Resort Hotel,0,54,May,1,2,2,2,0,0,0,G,0,No Deposit,0,Transient,217,0,0,Check-Out
Resort Hotel,0,238,May,2,2,2,0,0,0,0,E,0,No Deposit,0,Transient,88,1,1,Check-Out
Resort Hotel,0,334,May,3,7,2,0,0,0,0,E,0,No Deposit,0,Transient,64.1,0,2,Check-Out
Resort Hotel,0,238,May,2,2,2,0,0,0,0,E,0,No Deposit,0,Transient,81,0,1,Check-Out
Resort Hotel,0,159,May,0,1,2,0,1,0,0,E,0,No Deposit,0,Transient,90,0,1,Check-Out
Resort Hotel,0,352,May,2,5,2,0,1,0,0,E,0,No Deposit,0,Group,121,0,1,Check-Out
Resort Hotel,0,25,May,0,2,2,0,0,0,0,F,0,No Deposit,0,Transient,0,1,1,Check-Out
Resort Hotel,0,99,May,2,5,2,0,0,0,0,A,1,No Deposit,0,Transient,90,0,1,Check-Out
Resort Hotel,0,267,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Contract,40.95,0,0,Check-Out
Resort Hotel,0,166,May,0,1,2,0,0,0,0,D,0,No Deposit,0,Transient,62,0,0,Check-Out
Resort Hotel,0,142,May,2,5,2,0,0,0,0,E,0,No Deposit,0,Transient,84.8,0,0,Check-Out
Resort Hotel,0,159,May,0,1,2,0,0,0,0,C,0,No Deposit,0,Transient,115,0,1,Check-Out
Resort Hotel,0,353,May,2,5,2,0,0,0,0,E,0,No Deposit,0,Transient,121,0,1,Check-Out
Resort Hotel,0,47,May,0,1,2,0,0,0,0,D,0,No Deposit,0,Transient,89,0,1,Check-Out
Resort Hotel,0,203,May,0,3,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,60,0,1,Check-Out
Resort Hotel,0,48,May,0,1,2,0,0,0,0,I,0,No Deposit,0,Transient,84,1,0,Check-Out
Resort Hotel,0,203,May,0,3,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,67,1,0,Check-Out
Resort Hotel,0,120,May,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,52.85,0,1,Check-Out
Resort Hotel,0,221,May,0,1,2,0,0,0,0,E,0,No Deposit,0,Transient,103.5,1,2,Check-Out
Resort Hotel,0,278,May,2,5,2,0,0,0,0,D,2,No Deposit,0,Transient-Party,73.23,0,2,Check-Out
Resort Hotel,0,278,May,2,5,2,0,0,0,0,F,2,No Deposit,0,Transient-Party,93.73,1,2,Check-Out
Resort Hotel,0,72,May,2,3,2,0,0,0,0,F,0,No Deposit,0,Transient,108,0,1,Check-Out
Resort Hotel,0,186,May,4,10,2,0,0,0,0,A,0,No Deposit,0,Contract,40.95,0,0,Check-Out
Resort Hotel,0,129,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Contract,40.95,0,0,Check-Out
Resort Hotel,0,98,May,2,5,2,0,0,0,0,D,1,No Deposit,0,Contract,50.85,0,2,Check-Out
Resort Hotel,0,243,May,0,3,2,0,0,0,0,C,0,No Deposit,0,Transient,69.7,1,2,Check-Out
Resort Hotel,0,114,May,1,3,2,0,0,0,0,E,0,No Deposit,0,Transient,122,1,1,Check-Out
Resort Hotel,0,99,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,85,0,1,Check-Out
Resort Hotel,0,203,May,0,1,3,0,0,0,0,G,0,No Deposit,0,Transient,119.35,0,1,Check-Out
Resort Hotel,0,16,May,2,5,2,0,0,0,0,F,1,No Deposit,0,Transient,147,1,0,Check-Out
Resort Hotel,0,0,May,0,2,2,0,1,0,0,B,0,No Deposit,0,Transient,100,0,2,Check-Out
Resort Hotel,0,52,May,0,2,2,0,0,0,0,C,0,No Deposit,0,Transient,89,0,1,Check-Out
Resort Hotel,0,106,May,1,3,2,0,0,0,0,A,0,No Deposit,0,Transient,119,0,2,Check-Out
Resort Hotel,0,10,May,0,2,2,0,0,0,0,D,0,No Deposit,0,Transient,90,0,1,Check-Out
Resort Hotel,0,2,May,0,1,2,0,0,0,0,A,1,No Deposit,0,Transient,115,0,0,Check-Out
Resort Hotel,0,14,May,0,3,2,0,0,0,0,E,0,No Deposit,0,Transient,101.33,0,1,Check-Out
Resort Hotel,0,50,May,1,3,2,0,0,0,0,G,1,No Deposit,0,Transient,169,0,0,Check-Out
Resort Hotel,0,0,May,0,3,1,0,0,0,0,A,3,No Deposit,0,Transient,80,0,0,Check-Out
Resort Hotel,0,110,May,2,6,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,117,0,1,Check-Out
Resort Hotel,0,110,May,2,6,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,117,0,1,Check-Out
Resort Hotel,0,6,May,2,4,2,0,0,0,0,H,0,No Deposit,0,Transient,153.33,0,0,Check-Out
Resort Hotel,0,162,May,2,5,2,0,0,0,0,A,0,No Deposit,0,Contract,40.95,0,1,Check-Out
Resort Hotel,0,11,May,2,7,2,0,0,0,0,A,0,No Deposit,0,Transient,79.11,0,1,Check-Out
Resort Hotel,0,24,May,2,5,2,1,0,0,0,G,0,No Deposit,0,Transient,198.31,0,1,Check-Out
Resort Hotel,0,77,May,2,5,2,0,0,0,0,F,0,No Deposit,0,Transient,169,0,2,Check-Out
Resort Hotel,0,13,May,2,4,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,83.2,1,1,Check-Out
Resort Hotel,0,251,May,2,4,2,0,0,0,0,A,1,No Deposit,0,Transient-Party,96.67,0,2,Check-Out
Resort Hotel,0,251,May,2,4,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,83.2,1,2,Check-Out
Resort Hotel,0,45,May,1,4,2,0,0,0,0,G,1,No Deposit,0,Transient,169,0,0,Check-Out
Resort Hotel,0,71,May,0,1,2,0,0,0,0,F,0,No Deposit,0,Transient,130,0,1,Check-Out
Resort Hotel,0,141,May,2,5,2,2,0,0,0,G,4,No Deposit,0,Transient,194.14,0,1,Check-Out
Resort Hotel,0,161,May,0,2,2,0,0,0,0,G,0,No Deposit,0,Transient,151.5,1,0,Check-Out
